from_lat,from_lon,target_name,startTime,duration,walkDistance
54.6851125,11.30361988,nakskov skole,,,
54.68618588,11.30502569,skole nr 1 ,1724313600000.0,5890.0,7515.89
54.68618588,11.30502569,nakskov skole,,,
54.68590952,11.30467149,skole nr 1 ,1724313600000.0,5919.0,7554.13
54.68590952,11.30467149,nakskov skole,,,
54.68571913,11.30442357,skole nr 1 ,1724313600000.0,5940.0,7580.63
54.68571913,11.30442357,nakskov skole,,,
54.68578658,11.30451293,skole nr 1 ,1724313600000.0,5932.0,7571.18
54.68578658,11.30451293,nakskov skole,,,
54.68560864,11.30427719,skole nr 1 ,1724313600000.0,5952.0,7596.1
54.68560864,11.30427719,nakskov skole,,,
54.68532898,11.30390668,skole nr 1 ,1724313600000.0,5982.0,7635.27
54.68532898,11.30390668,nakskov skole,,,
54.68501999,11.30349732,skole nr 1 ,1724313600000.0,6015.0,7678.55
54.68501999,11.30349732,nakskov skole,,,
54.68475841,11.30315078,skole nr 1 ,1724313600000.0,6043.0,7715.18
54.68475841,11.30315078,nakskov skole,,,
54.68482497,11.30323896,skole nr 1 ,1724313600000.0,6036.0,7705.86
54.68482497,11.30323896,nakskov skole,,,
54.68444523,11.30273589,skole nr 1 ,1724313600000.0,6077.0,7759.05
54.68444523,11.30273589,nakskov skole,,,
54.6853745,11.30396699,skole nr 1 ,1724313600000.0,5977.0,7628.89
54.6853745,11.30396699,nakskov skole,,,
54.68606214,11.30486711,skole nr 1 ,1724313600000.0,5903.0,7533.01
54.68606214,11.30486711,nakskov skole,,,
54.68437448,11.30264216,skole nr 1 ,1724313600000.0,6085.0,7768.95
54.68437448,11.30264216,nakskov skole,,,
54.93541618,11.37885311,skole nr 1 ,,,
54.93541618,11.37885311,nakskov skole,,,
54.93525212,11.37861203,skole nr 1 ,,,
54.93525212,11.37861203,nakskov skole,,,
54.93524616,11.37860408,skole nr 1 ,,,
54.93524616,11.37860408,nakskov skole,,,
54.93500063,11.37828391,skole nr 1 ,,,
54.93500063,11.37828391,nakskov skole,,,
54.9350544,11.37835132,skole nr 1 ,,,
54.9350544,11.37835132,nakskov skole,,,
54.93493482,11.37820138,skole nr 1 ,,,
54.93493482,11.37820138,nakskov skole,,,
54.93493482,11.37820138,skole nr 1 ,,,
54.93493482,11.37820138,nakskov skole,,,
54.83692202,11.13162445,skole nr 1 ,1724315179000.0,3624.0,1043.24
54.83692202,11.13162445,nakskov skole,1724313600000.0,1362.0,1686.13
54.83738314,11.1312595,skole nr 1 ,1724315136000.0,3667.0,1099.5900000000001
54.83738314,11.1312595,nakskov skole,1724313600000.0,1347.0,1658.9
54.83726935,11.13134304,skole nr 1 ,1724315146000.0,3657.0,1085.8600000000001
54.83726935,11.13134304,nakskov skole,1724313600000.0,1358.0,1672.63
54.83714724,11.13144113,skole nr 1 ,1724315158000.0,3645.0,1070.89
54.83714724,11.13144113,nakskov skole,1724313600000.0,1369.0,1687.6
54.83760873,11.13111268,skole nr 1 ,1724315115000.0,3688.0,1126.38
54.83760873,11.13111268,nakskov skole,1724313600000.0,1326.0,1632.11
54.83703428,11.131533,skole nr 1 ,1724315169000.0,3634.0,1057.02
54.83703428,11.131533,nakskov skole,1724313600000.0,1372.0,1699.92
54.83708452,11.13149206,skole nr 1 ,1724315164000.0,3639.0,1063.19
54.83708452,11.13149206,nakskov skole,1724313600000.0,1375.0,1695.29
54.83662144,11.13187684,skole nr 1 ,1724315208000.0,3595.0,1006.11
54.83662144,11.13187684,nakskov skole,1724313600000.0,1333.0,1649.01
54.8378437,11.1309603,skole nr 1 ,1724315094000.0,3709.0,1154.27
54.8378437,11.1309603,nakskov skole,1724313600000.0,1305.0,1604.22
54.83787325,11.13094117,skole nr 1 ,1724315091000.0,3712.0,1157.77
54.83787325,11.13094117,nakskov skole,1724313600000.0,1302.0,1600.72
54.8375214,11.13116951,skole nr 1 ,1724315123000.0,3680.0,1116.01
54.8375214,11.13116951,nakskov skole,1724313600000.0,1334.0,1642.48
54.83745068,11.13121554,skole nr 1 ,1724315130000.0,3673.0,1107.6100000000001
54.83745068,11.13121554,nakskov skole,1724313600000.0,1341.0,1650.88
54.83693642,11.13161273,skole nr 1 ,1724315178000.0,3625.0,1045.0
54.83693642,11.13161273,nakskov skole,1724313600000.0,1363.0,1687.9
54.83680112,11.13172414,skole nr 1 ,1724315191000.0,3612.0,1028.3500000000001
54.83680112,11.13172414,nakskov skole,1724313600000.0,1350.0,1671.25
54.83651067,11.13197099,skole nr 1 ,1724315218000.0,3585.0,992.4
54.83651067,11.13197099,nakskov skole,1724313600000.0,1323.0,1635.3
54.83555347,11.13066694,skole nr 1 ,1724314897000.0,3906.0,411.27
54.83555347,11.13066694,nakskov skole,1724313600000.0,1376.0,1709.78
54.83514983,11.12971649,skole nr 1 ,1724314955000.0,3848.0,335.64
54.83514983,11.12971649,nakskov skole,1724313600000.0,1434.0,1785.4
54.83526556,11.12999241,skole nr 1 ,1724314938000.0,3865.0,357.5
54.83526556,11.12999241,nakskov skole,1724313600000.0,1417.0,1763.54
54.83531493,11.13011014,skole nr 1 ,1724314931000.0,3872.0,366.83000000000004
54.83531493,11.13011014,nakskov skole,1724313600000.0,1410.0,1754.22
54.83530986,11.13009803,skole nr 1 ,1724314932000.0,3871.0,365.87
54.83530986,11.13009803,nakskov skole,1724313600000.0,1411.0,1755.18
54.83545646,11.13044062,skole nr 1 ,1724314911000.0,3892.0,393.20000000000005
54.83545646,11.13044062,nakskov skole,1724313600000.0,1390.0,1727.84
54.83547594,11.13048608,skole nr 1 ,1724314908000.0,3895.0,396.83000000000004
54.83547594,11.13048608,nakskov skole,1724313600000.0,1387.0,1724.21
54.83550362,11.13055065,skole nr 1 ,1724314904000.0,3899.0,401.99
54.83550362,11.13055065,nakskov skole,1724313600000.0,1383.0,1719.06
54.83550904,11.13056328,skole nr 1 ,1724314903000.0,3900.0,403.0
54.83550904,11.13056328,nakskov skole,1724313600000.0,1382.0,1718.05
54.83555461,11.13066961,skole nr 1 ,1724314897000.0,3906.0,411.48
54.83555461,11.13066961,nakskov skole,1724313600000.0,1376.0,1709.56
54.83558656,11.13074415,skole nr 1 ,1724314892000.0,3911.0,417.42999999999995
54.83558656,11.13074415,nakskov skole,1724313600000.0,1371.0,1703.61
54.83564305,11.1308756,skole nr 1 ,1724314884000.0,3919.0,427.93999999999994
54.83564305,11.1308756,nakskov skole,1724313600000.0,1363.0,1693.11
54.83563804,11.13086397,skole nr 1 ,1724314885000.0,3918.0,427.01
54.83563804,11.13086397,nakskov skole,1724313600000.0,1364.0,1694.04
54.83536968,11.13023816,skole nr 1 ,1724314923000.0,3880.0,377.03999999999996
54.83536968,11.13023816,nakskov skole,1724313600000.0,1402.0,1744.0
54.83539463,11.13029638,skole nr 1 ,1724314920000.0,3883.0,381.69
54.83539463,11.13029638,nakskov skole,1724313600000.0,1399.0,1739.36
54.83540365,11.13031742,skole nr 1 ,1724314918000.0,3885.0,383.37
54.83540365,11.13031742,nakskov skole,1724313600000.0,1397.0,1737.68
54.83523142,11.12991103,skole nr 1 ,1724314943000.0,3860.0,351.06
54.83523142,11.12991103,nakskov skole,1724313600000.0,1422.0,1769.99
54.83524936,11.12995379,skole nr 1 ,1724314941000.0,3862.0,354.44
54.83524936,11.12995379,nakskov skole,1724313600000.0,1420.0,1766.6
54.83524936,11.12995379,skole nr 1 ,1724314941000.0,3862.0,354.44
54.83524936,11.12995379,nakskov skole,1724313600000.0,1420.0,1766.6
54.83535132,11.13019533,skole nr 1 ,1724314926000.0,3877.0,373.62
54.83535132,11.13019533,nakskov skole,1724313600000.0,1405.0,1747.42
54.83542906,11.13037671,skole nr 1 ,1724314915000.0,3888.0,388.1
54.83542906,11.13037671,nakskov skole,1724313600000.0,1394.0,1732.94
54.83564305,11.1308756,skole nr 1 ,1724314884000.0,3919.0,427.93999999999994
54.83564305,11.1308756,nakskov skole,1724313600000.0,1363.0,1693.11
54.83558656,11.13074415,skole nr 1 ,1724314892000.0,3911.0,417.42999999999995
54.83558656,11.13074415,nakskov skole,1724313600000.0,1371.0,1703.61
54.83564305,11.1308756,skole nr 1 ,1724314884000.0,3919.0,427.93999999999994
54.83564305,11.1308756,nakskov skole,1724313600000.0,1363.0,1693.11
54.83524936,11.12995379,skole nr 1 ,1724314941000.0,3862.0,354.44
54.83524936,11.12995379,nakskov skole,1724313600000.0,1420.0,1766.6
54.83524936,11.12995379,skole nr 1 ,1724314941000.0,3862.0,354.44
54.83524936,11.12995379,nakskov skole,1724313600000.0,1420.0,1766.6
54.83566529,11.13092725,skole nr 1 ,1724314881000.0,3922.0,432.07000000000005
54.83566529,11.13092725,nakskov skole,1724313600000.0,1360.0,1688.98
54.8355863,11.13074355,skole nr 1 ,1724314892000.0,3911.0,417.39
54.8355863,11.13074355,nakskov skole,1724313600000.0,1371.0,1703.66
54.78245194,11.49852468,skole nr 1 ,1724314964000.0,2039.0,1227.19
54.78245194,11.49852468,nakskov skole,1724313754000.0,3839.0,2183.3
54.78245733,11.49987114,skole nr 1 ,1724315030000.0,1973.0,1140.85
54.78245733,11.49987114,nakskov skole,1724313820000.0,3773.0,2096.96
54.78245469,11.49936629,skole nr 1 ,1724315005000.0,1998.0,1173.22
54.78245469,11.49936629,nakskov skole,1724313795000.0,3798.0,2129.33
54.78245496,11.49941737,skole nr 1 ,1724315008000.0,1995.0,1169.95
54.78245496,11.49941737,nakskov skole,1724313798000.0,3795.0,2126.06
54.7824538,11.49917932,skole nr 1 ,1724314996000.0,2007.0,1185.21
54.7824538,11.49917932,nakskov skole,1724313786000.0,3807.0,2141.32
54.78245453,11.49933508,skole nr 1 ,1724315004000.0,1999.0,1175.22
54.78245453,11.49933508,nakskov skole,1724313794000.0,3799.0,2131.33
54.7824532,11.49897029,skole nr 1 ,1724314986000.0,2017.0,1198.6100000000001
54.7824532,11.49897029,nakskov skole,1724313776000.0,3817.0,2154.7200000000003
54.78245397,11.49922515,skole nr 1 ,1724314998000.0,2005.0,1182.27
54.78245397,11.49922515,nakskov skole,1724313788000.0,3805.0,2138.38
54.78245267,11.4987832,skole nr 1 ,1724314977000.0,2026.0,1210.6100000000001
54.78245267,11.4987832,nakskov skole,1724313767000.0,3826.0,2166.7200000000003
54.7824537,11.49914367,skole nr 1 ,1724314994000.0,2009.0,1187.5
54.7824537,11.49914367,nakskov skole,1724313784000.0,3809.0,2143.61
54.78245336,11.49902561,skole nr 1 ,1724314989000.0,2014.0,1195.07
54.78245336,11.49902561,nakskov skole,1724313779000.0,3814.0,2151.1800000000003
54.78245134,11.49831523,skole nr 1 ,1724314954000.0,2049.0,1240.62
54.78245134,11.49831523,nakskov skole,1724313744000.0,3849.0,2196.73
54.78245311,11.49893635,skole nr 1 ,1724314984000.0,2019.0,1200.79
54.78245311,11.49893635,nakskov skole,1724313774000.0,3819.0,2156.9
54.78245054,11.49803842,skole nr 1 ,1724314940000.0,2063.0,1258.37
54.78245054,11.49803842,nakskov skole,1724313730000.0,3863.0,2214.48
54.78245276,11.49881393,skole nr 1 ,1724314978000.0,2025.0,1208.64
54.78245276,11.49881393,nakskov skole,1724313768000.0,3825.0,2164.75
54.78244964,11.49780521,skole nr 1 ,1724314942000.0,2061.0,1254.54
54.78244964,11.49780521,nakskov skole,1724313732000.0,3861.0,2210.65
54.7824525,11.49872319,skole nr 1 ,1724314974000.0,2029.0,1214.46
54.7824525,11.49872319,nakskov skole,1724313764000.0,3829.0,2170.57
54.78244868,11.4975587,skole nr 1 ,1724314954000.0,2049.0,1238.73
54.78244868,11.4975587,nakskov skole,1724313744000.0,3849.0,2194.84
54.78245134,11.49831549,skole nr 1 ,1724314954000.0,2049.0,1240.6
54.78245134,11.49831549,nakskov skole,1724313744000.0,3849.0,2196.71
54.78245054,11.49803763,skole nr 1 ,1724314940000.0,2063.0,1258.42
54.78245054,11.49803763,nakskov skole,1724313730000.0,3863.0,2214.53
54.78244981,11.49785059,skole nr 1 ,1724314940000.0,2063.0,1257.45
54.78244981,11.49785059,nakskov skole,1724313730000.0,3863.0,2213.5600000000004
54.78244905,11.49765196,skole nr 1 ,1724314950000.0,2053.0,1244.71
54.78244905,11.49765196,nakskov skole,1724313740000.0,3853.0,2200.82
54.78244868,11.4975587,skole nr 1 ,1724314954000.0,2049.0,1238.73
54.78244868,11.4975587,nakskov skole,1724313744000.0,3849.0,2194.84
54.71359859,11.46192051,skole nr 1 ,1724313909000.0,1537.0,785.83
54.71359859,11.46192051,nakskov skole,1724315893000.0,3732.0,1622.22
54.71352563,11.46187053,skole nr 1 ,1724313902000.0,1544.0,794.55
54.71352563,11.46187053,nakskov skole,1724315886000.0,3739.0,1630.94
54.71372094,11.46200432,skole nr 1 ,1724313920000.0,1526.0,771.19
54.71372094,11.46200432,nakskov skole,1724315904000.0,3721.0,1607.5900000000001
54.71371696,11.46200159,skole nr 1 ,1724313920000.0,1526.0,771.6700000000001
54.71371696,11.46200159,nakskov skole,1724315904000.0,3721.0,1608.06
54.69987821,11.39492462,skole nr 1 ,1724313600000.0,767.0,937.85
54.69987821,11.39492462,nakskov skole,1724314187000.0,3638.0,1380.39
54.69989066,11.39536048,skole nr 1 ,1724313600000.0,746.0,909.81
54.69989066,11.39536048,nakskov skole,1724314208000.0,3617.0,1352.3500000000001
54.69987175,11.39468216,skole nr 1 ,1724313600000.0,779.0,953.44
54.69987175,11.39468216,nakskov skole,1724314175000.0,3650.0,1395.99
54.69987862,11.39493881,skole nr 1 ,1724313600000.0,766.0,936.93
54.69987862,11.39493881,nakskov skole,1724314188000.0,3637.0,1379.48
54.6998656,11.39440526,skole nr 1 ,1724313600000.0,793.0,971.25
54.6998656,11.39440526,nakskov skole,1724314161000.0,3664.0,1413.79
54.69987269,11.39472453,skole nr 1 ,1724313600000.0,777.0,950.72
54.69987269,11.39472453,nakskov skole,1724314177000.0,3648.0,1393.26
54.69985795,11.39418019,skole nr 1 ,1724313600000.0,804.0,985.73
54.69985795,11.39418019,nakskov skole,1724314150000.0,3675.0,1428.28
54.69986844,11.39453324,skole nr 1 ,1724313600000.0,787.0,963.02
54.69986844,11.39453324,nakskov skole,1724314167000.0,3658.0,1405.56
54.69985308,11.39393212,skole nr 1 ,1724313600000.0,815.0,995.93
54.69985308,11.39393212,nakskov skole,1724314138000.0,3687.0,1444.22
54.69986342,11.39432887,skole nr 1 ,1724313600000.0,797.0,976.16
54.69986342,11.39432887,nakskov skole,1724314157000.0,3668.0,1418.7
54.69974458,11.39351295,skole nr 1 ,1724313600000.0,786.0,963.26
54.69974458,11.39351295,nakskov skole,1724314108000.0,3717.0,1476.9
54.69985652,11.39412057,skole nr 1 ,1724313600000.0,807.0,989.57
54.69985652,11.39412057,nakskov skole,1724314147000.0,3678.0,1432.1100000000001
54.69985305,11.39393021,skole nr 1 ,1724313600000.0,815.0,995.8
54.69985305,11.39393021,nakskov skole,1724314138000.0,3687.0,1444.3500000000001
54.69984948,11.39376024,skole nr 1 ,1724313600000.0,807.0,984.88
54.69984948,11.39376024,nakskov skole,1724314129000.0,3696.0,1455.27
54.6999392,11.39328533,skole nr 1 ,1724313600000.0,813.0,996.38
54.6999392,11.39328533,nakskov skole,1724314096000.0,3729.0,1491.1200000000001
54.70008779,11.39303327,skole nr 1 ,1724313600000.0,837.0,1027.67
54.70008779,11.39303327,nakskov skole,1724314072000.0,3753.0,1522.42
54.70008803,11.39303338,skole nr 1 ,1724313600000.0,837.0,1027.7
54.70008803,11.39303338,nakskov skole,1724314072000.0,3753.0,1522.44
54.70016311,11.39306785,skole nr 1 ,1724313600000.0,843.0,1036.34
54.70016311,11.39306785,nakskov skole,1724314066000.0,3759.0,1531.08
54.70016311,11.39306785,skole nr 1 ,1724313600000.0,843.0,1036.34
54.70016311,11.39306785,nakskov skole,1724314066000.0,3759.0,1531.08
54.70016311,11.39306785,skole nr 1 ,1724313600000.0,843.0,1036.34
54.70016311,11.39306785,nakskov skole,1724314066000.0,3759.0,1531.08
54.70016311,11.39306785,skole nr 1 ,1724313600000.0,843.0,1036.34
54.70016311,11.39306785,nakskov skole,1724314066000.0,3759.0,1531.08
54.69991982,11.39340876,skole nr 1 ,1724313600000.0,806.0,988.17
54.69991982,11.39340876,nakskov skole,1724314103000.0,3722.0,1482.91
54.69967015,11.39346535,skole nr 1 ,1724313600000.0,779.0,954.43
54.69967015,11.39346535,nakskov skole,1724314101000.0,3724.0,1485.72
54.69950334,11.39337029,skole nr 1 ,1724313600000.0,764.0,934.92
54.69950334,11.39337029,nakskov skole,1724314086000.0,3739.0,1505.24
54.69989968,11.39348813,skole nr 1 ,1724313600000.0,802.0,982.63
54.69989968,11.39348813,nakskov skole,1724314107000.0,3718.0,1477.3700000000001
54.69941241,11.39332684,skole nr 1 ,1724313600000.0,756.0,924.39
54.69941241,11.39332684,nakskov skole,1724314078000.0,3747.0,1515.76
54.83979284,11.11827811,skole nr 1 ,1724314521000.0,4282.0,842.4399999999999
54.83979284,11.11827811,nakskov skole,1724313600000.0,1914.0,2393.42
54.8401135,11.1201152,skole nr 1 ,1724314561000.0,4242.0,709.22
54.8401135,11.1201152,nakskov skole,1724313600000.0,1843.0,2304.65
54.84014512,11.12011236,skole nr 1 ,1724314563000.0,4240.0,705.7
54.84014512,11.12011236,nakskov skole,1724313600000.0,1846.0,2308.17
54.83981417,11.11918627,skole nr 1 ,1724314566000.0,4237.0,784.24
54.83981417,11.11918627,nakskov skole,1724313600000.0,1869.0,2335.22
54.83983453,11.12005305,skole nr 1 ,1724314608000.0,4195.0,728.6899999999999
54.83983453,11.12005305,nakskov skole,1724313600000.0,1827.0,2279.67
54.83980485,11.11878952,skole nr 1 ,1724314546000.0,4257.0,809.66
54.83980485,11.11878952,nakskov skole,1724313600000.0,1889.0,2360.64
54.83981787,11.11934348,skole nr 1 ,1724314573000.0,4230.0,774.16
54.83981787,11.11934348,nakskov skole,1724313600000.0,1862.0,2325.14
54.83980832,11.11893687,skole nr 1 ,1724314553000.0,4250.0,800.22
54.83980832,11.11893687,nakskov skole,1724313600000.0,1882.0,2351.2
54.83978536,11.11795992,skole nr 1 ,1724314505000.0,4298.0,862.8299999999999
54.83978536,11.11795992,nakskov skole,1724313600000.0,1930.0,2413.81
54.83977431,11.11748034,skole nr 1 ,1724314481000.0,4322.0,893.56
54.83977431,11.11748034,nakskov skole,1724313600000.0,1954.0,2444.54
54.83973528,11.11577331,skole nr 1 ,1724314884000.0,3919.0,497.45000000000005
54.83973528,11.11577331,nakskov skole,1724313600000.0,2038.0,2553.93
54.83974204,11.11606898,skole nr 1 ,1724314869000.0,3934.0,516.39
54.83974204,11.11606898,nakskov skole,1724313600000.0,2023.0,2534.99
54.83971968,11.11509168,skole nr 1 ,1724314918000.0,3885.0,453.76
54.83971968,11.11509168,nakskov skole,1724313600000.0,2071.0,2597.62
54.83993608,11.12013115,skole nr 1 ,1724314607000.0,4196.0,733.92
54.83993608,11.12013115,nakskov skole,1724313600000.0,1828.0,2284.9
54.83979976,11.11857271,skole nr 1 ,1724314535000.0,4268.0,823.56
54.83979976,11.11857271,nakskov skole,1724313600000.0,1900.0,2374.54
54.83977818,11.11765001,skole nr 1 ,1724314490000.0,4313.0,882.6899999999999
54.83977818,11.11765001,nakskov skole,1724313600000.0,1945.0,2433.67
54.83977011,11.1172968,skole nr 1 ,1724314472000.0,4331.0,905.3199999999999
54.83977011,11.1172968,nakskov skole,1724313600000.0,1963.0,2456.3
54.839782,11.11781623,skole nr 1 ,1724314498000.0,4305.0,872.04
54.839782,11.11781623,nakskov skole,1724313600000.0,1937.0,2423.02
54.83976354,11.11700959,skole nr 1 ,1724314823000.0,3980.0,576.6700000000001
54.83976354,11.11700959,nakskov skole,1724313600000.0,1977.0,2474.71
54.83975527,11.1166476,skole nr 1 ,1724314841000.0,3962.0,553.47
54.83975527,11.1166476,nakskov skole,1724313600000.0,1995.0,2497.91
54.83974679,11.1162768,skole nr 1 ,1724314859000.0,3944.0,529.71
54.83974679,11.1162768,nakskov skole,1724313600000.0,2013.0,2521.67
54.83975616,11.11668656,skole nr 1 ,1724314839000.0,3964.0,555.97
54.83975616,11.11668656,nakskov skole,1724313600000.0,1993.0,2495.41
54.83972615,11.11537431,skole nr 1 ,1724314904000.0,3899.0,471.88
54.83972615,11.11537431,nakskov skole,1724313600000.0,2057.0,2579.5
54.83971843,11.11503675,skole nr 1 ,1724314920000.0,3883.0,450.24
54.83971843,11.11503675,nakskov skole,1724313600000.0,2074.0,2601.14
54.83972965,11.11552737,skole nr 1 ,1724314896000.0,3907.0,481.68000000000006
54.83972965,11.11552737,nakskov skole,1724313600000.0,2050.0,2569.7
54.83982062,11.11946073,skole nr 1 ,1724314579000.0,4224.0,766.65
54.83982062,11.11946073,nakskov skole,1724313600000.0,1856.0,2317.63
54.83976412,11.11703471,skole nr 1 ,1724314822000.0,3981.0,578.28
54.83976412,11.11703471,nakskov skole,1724313600000.0,1976.0,2473.1
54.83979672,11.11844331,skole nr 1 ,1724314529000.0,4274.0,831.85
54.83979672,11.11844331,nakskov skole,1724313600000.0,1906.0,2382.83
54.84566654,11.14111286,skole nr 1 ,1724314254000.0,4549.0,802.89
54.84566654,11.14111286,nakskov skole,1724313600000.0,1111.0,1394.81
54.84425285,11.13909711,skole nr 1 ,1724314413000.0,4390.0,599.51
54.84425285,11.13909711,nakskov skole,1724313600000.0,1211.0,1483.23
54.84606098,11.14124776,skole nr 1 ,1724314216000.0,4587.0,849.24
54.84606098,11.14124776,nakskov skole,1724313600000.0,1124.0,1413.46
54.84525657,11.14052428,skole nr 1 ,1724314302000.0,4501.0,743.75
54.84525657,11.14052428,nakskov skole,1724313600000.0,1158.0,1453.95
54.84305964,11.13765409,skole nr 1 ,1724314538000.0,4265.0,436.68
54.84305964,11.13765409,nakskov skole,1724313600000.0,1086.0,1320.39
54.84322819,11.13777738,skole nr 1 ,1724314523000.0,4280.0,457.02
54.84322819,11.13777738,nakskov skole,1724313600000.0,1101.0,1340.73
54.84341597,11.13794838,skole nr 1 ,1724314504000.0,4299.0,480.70000000000005
54.84341597,11.13794838,nakskov skole,1724313600000.0,1120.0,1364.41
54.84353393,11.13807044,skole nr 1 ,1724314493000.0,4310.0,495.99
54.84353393,11.13807044,nakskov skole,1724313600000.0,1131.0,1379.71
54.84371835,11.13833307,skole nr 1 ,1724314472000.0,4331.0,522.54
54.84371835,11.13833307,nakskov skole,1724313600000.0,1152.0,1406.25
54.84367631,11.1382719,skole nr 1 ,1724314477000.0,4326.0,516.44
54.84367631,11.1382719,nakskov skole,1724313600000.0,1147.0,1400.15
54.84395308,11.13866896,skole nr 1 ,1724314446000.0,4357.0,556.36
54.84395308,11.13866896,nakskov skole,1724313600000.0,1178.0,1440.07
54.84409157,11.13886676,skole nr 1 ,1724314431000.0,4372.0,576.2900000000001
54.84409157,11.13886676,nakskov skole,1724313600000.0,1193.0,1460.01
54.84430515,11.13917181,skole nr 1 ,1724314407000.0,4396.0,607.0400000000001
54.84430515,11.13917181,nakskov skole,1724313600000.0,1217.0,1490.76
54.8446796,11.13970465,skole nr 1 ,1724314366000.0,4437.0,660.87
54.8446796,11.13970465,nakskov skole,1724313600000.0,1222.0,1536.83
54.84463245,11.13963837,skole nr 1 ,1724314371000.0,4432.0,654.13
54.84463245,11.13963837,nakskov skole,1724313600000.0,1227.0,1543.58
54.84493295,11.14006622,skole nr 1 ,1724314338000.0,4465.0,697.33
54.84493295,11.14006622,nakskov skole,1724313600000.0,1194.0,1500.37
54.8447821,11.13985123,skole nr 1 ,1724314354000.0,4449.0,675.63
54.8447821,11.13985123,nakskov skole,1724313600000.0,1211.0,1522.07
54.84520365,11.14044938,skole nr 1 ,1724314308000.0,4495.0,736.16
54.84520365,11.14044938,nakskov skole,1724313600000.0,1164.0,1461.54
54.84501404,11.140181,skole nr 1 ,1724314329000.0,4474.0,708.97
54.84501404,11.140181,nakskov skole,1724313600000.0,1185.0,1488.74
54.84534717,11.14065252,skole nr 1 ,1724314292000.0,4511.0,756.75
54.84534717,11.14065252,nakskov skole,1724313600000.0,1148.0,1440.95
54.8528208,11.14150967,skole nr 1 ,1724313637000.0,5166.0,1601.11
54.8528208,11.14150967,nakskov skole,1724313600000.0,1703.0,2165.33
54.85428724,11.14153845,skole nr 1 ,1724313615000.0,5188.0,3029.7
54.85428724,11.14153845,nakskov skole,1724313600000.0,1829.0,2328.4
54.84425285,11.13909711,skole nr 1 ,1724314413000.0,4390.0,599.51
54.84425285,11.13909711,nakskov skole,1724313600000.0,1211.0,1483.23
54.84430515,11.13917181,skole nr 1 ,1724314407000.0,4396.0,607.0400000000001
54.84430515,11.13917181,nakskov skole,1724313600000.0,1217.0,1490.76
54.84300848,11.13762108,skole nr 1 ,1724314543000.0,4260.0,430.60999999999996
54.84300848,11.13762108,nakskov skole,1724313600000.0,1081.0,1314.32
54.84321001,11.13776386,skole nr 1 ,1724314524000.0,4279.0,454.82
54.84321001,11.13776386,nakskov skole,1724313600000.0,1100.0,1338.54
54.84341346,11.13794592,skole nr 1 ,1724314505000.0,4298.0,480.38
54.84341346,11.13794592,nakskov skole,1724313600000.0,1119.0,1364.09
54.84359042,11.13814715,skole nr 1 ,1724314486000.0,4317.0,503.99
54.84359042,11.13814715,nakskov skole,1724313600000.0,1138.0,1387.7
54.84383875,11.13850567,skole nr 1 ,1724314459000.0,4344.0,539.9
54.84383875,11.13850567,nakskov skole,1724313600000.0,1165.0,1423.61
54.8438273,11.13848931,skole nr 1 ,1724314460000.0,4343.0,538.25
54.8438273,11.13848931,nakskov skole,1724313600000.0,1164.0,1421.96
54.84404881,11.13880569,skole nr 1 ,1724314436000.0,4367.0,570.14
54.84404881,11.13880569,nakskov skole,1724313600000.0,1188.0,1453.85
54.8444235,11.1393439,skole nr 1 ,1724314394000.0,4409.0,624.2
54.8444235,11.1393439,nakskov skole,1724313600000.0,1230.0,1507.92
54.84454029,11.13950882,skole nr 1 ,1724314381000.0,4422.0,640.94
54.84454029,11.13950882,nakskov skole,1724313600000.0,1243.0,1524.66
54.84450345,11.13945704,skole nr 1 ,1724314385000.0,4418.0,635.6700000000001
54.84450345,11.13945704,nakskov skole,1724313600000.0,1239.0,1519.39
54.84479033,11.1398631,skole nr 1 ,1724314353000.0,4450.0,676.82
54.84479033,11.1398631,nakskov skole,1724313600000.0,1210.0,1520.88
54.84505547,11.14023964,skole nr 1 ,1724314324000.0,4479.0,714.91
54.84505547,11.14023964,nakskov skole,1724313600000.0,1180.0,1482.79
54.84488097,11.13999266,skole nr 1 ,1724314343000.0,4460.0,689.88
54.84488097,11.13999266,nakskov skole,1724313600000.0,1200.0,1507.83
54.84515603,11.14038197,skole nr 1 ,1724314313000.0,4490.0,729.3299999999999
54.84515603,11.14038197,nakskov skole,1724313600000.0,1169.0,1468.37
54.84618556,11.14125304,skole nr 1 ,1724314205000.0,4598.0,863.1
54.84618556,11.14125304,nakskov skole,1724313600000.0,1135.0,1427.32
54.84538084,11.14070019,skole nr 1 ,1724314288000.0,4515.0,761.5799999999999
54.84538084,11.14070019,nakskov skole,1724313600000.0,1145.0,1436.12
54.84550992,11.14088359,skole nr 1 ,1724314272000.0,4531.0,780.13
54.84550992,11.14088359,nakskov skole,1724313600000.0,1129.0,1417.58
54.84590235,11.14124105,skole nr 1 ,1724314229000.0,4574.0,831.6
54.84590235,11.14124105,nakskov skole,1724313600000.0,1111.0,1395.81
54.8462295,11.1412549,skole nr 1 ,1724314201000.0,4602.0,867.98
54.8462295,11.1412549,nakskov skole,1724313600000.0,1139.0,1432.2
54.85289761,11.14151183,skole nr 1 ,1724313630000.0,5173.0,1609.6499999999999
54.85289761,11.14151183,nakskov skole,1724313600000.0,1710.0,2173.87
54.84275202,11.1374556,skole nr 1 ,1724314566000.0,4237.0,400.19
